EVI,NDVI,NDWI,rainfall,temp,label
26.92913386,0.26327944,-0.22554144,1608.071743,25.42752808,1
15.57522124,0.27181467,-0.2259025,1608.071743,25.42752808,1
253,0.28892273,-0.23938507,1608.071743,25.42752808,1
-16.52610442,0.31233397,-0.25745454,1608.071743,25.42752808,1
-10.17435321,0.34087056,-0.28216216,1608.071743,25.42752808,1
-9.022556391,0.3271028,-0.2664437,1608.071743,25.42752808,1
-7.169338677,0.29055837,-0.23513408,1608.071743,25.42752808,1
-4.546089385,0.2702366,-0.21766813,1608.071743,25.42752808,1
-2.308718861,0.22913907,-0.179911,1608.071743,25.42752808,0
-5.500807754,0.27739307,-0.21127848,1608.071743,25.42752808,1
-23.88888889,0.30046585,-0.24350408,1608.071743,25.42752808,1
-11.2,0.28526646,-0.23215628,1608.071743,25.42752808,1
-20.51771117,0.2908459,-0.236404,1608.071743,25.42752808,1
28.57692308,0.28391287,-0.23665808,1608.071743,25.42752808,1
